"plot_id","group_id","species","dbh_class_index","basal_cm2"
"1146_2",tilia_americana_1146_2,Tilia americana,11,1333.16625847736
"1339_1","1339_1st",Fraxinus pennsylvanica,4,44.1800000000000000000000
"1231_3",ulmus_americana_1231_3,Ulmus americana,3,11.0400000000000000000000
"1288_2",standing_dead_1288_2,Standing dead,7,1192.800000000000000000000
"1199_2",standing_dead_1199_2,Standing dead,2,7.21500000000000000000000
"1241_2",crataegus_sp.1_1241_2,Crataegus sp.,1,1.177800000000000000000000
"1024_2","1024_2nd",Fraxinus pennsylvanica,2,12.02500000000000000000000
"1116_1","1116_1st",Rhamnus frangula,3,231.840000000000000000
"1195_3",standing_dead_1195_3,Standing dead,7,397.600000000000000000000
"1050_3",standing_dead_1050_3,Standing dead,4,132.5400000000000000000000
"1357_2",acer_nigrum_1357_2,Acer nigrum,1,0.196300000000000000000000
"1332_1","1332_1st",Standing dead,3,187.6800000000000000000000
VIBI87_1,acer_saccharum_VIBI87_1,Acer saccharum,2,141.89500000000000000000000
"1237_1","1237_1st",Acer saccharum,4,88.3600000000000000000000
VIBI80_1,crataegus_sp.1_VIBI80_1,Crataegus sp.,2,24.05000000000000000000000
"1200_2",acer_saccharum_1200_2,Acer saccharum,8,1188.00000000000000000000
"1294_1","1294_1st",Fagus grandifolia,3,110.4000000000000000000000
"1365_2",fraxinus_pennsylvanica_1365_2,Fraxinus pennsylvanica,2,2.40500000000000000000000
"1176_3",standing_dead_1176_3,Standing dead,11,2002.96166620434
"1068_3",liriodendron_tulipifera_1068_3,Liriodendron tulipifera,11,2367.19791846154
"1153_1","1153_1st",Acer saccharum,1,1.374100000000000000000000
"1143_1","1143_1st",Vitis aestivalis,2,9.62000000000000000000000
Large-055_1,aesculus_glabra_Large-055_1,Aesculus glabra,4,44.1800000000000000000000
"1005_3",carpinus_caroliniana_1005_3,Carpinus caroliniana,3,22.080000000000000000
VIBI80_1,acer_rubrum_VIBI80_1,Acer rubrum,7,397.600000000000000000000
"1252_2",standing_dead_1252_2,Standing dead,2,21.64500000000000000000000
"1246_2",standing_dead_1246_2,Standing dead,2,50.50500000000000000000000
"1288_1","1288_1st",Lindera benzoin,0,0.196300000000000000000000
training05252016_1,acer_rubrum_training05252016_1,Acer rubrum,8,2970.00000000000000000000
"1196_3",standing_dead_1196_3,Standing dead,3,22.0800000000000000000000
"1223_1","1223_1st",Crataegus sp.,3,22.080000000000000000
"1070_1","1070_1st",Fraxinus americana,7,397.600000000000000000000
"1274_1","1274_1st",Ulmus rubra,2,4.8100000000000000000
VIBI74_1,parthenocissus_quinquefolia_VIBI74_1,Parthenocissus quinquefolia,1,6.281600000000000000000000
VIBI52_1,quercus_palustris_VIBI52_1,Quercus palustris,3,33.120000000000000000
VIBI71_1,acer_saccharum_VIBI71_1,Acer saccharum,3,220.8000000000000000000000
"1009_1","1009_1st",Fraxinus pennsylvanica,1,0.196300000000000000000000
"3414_3",liquidambar_styraciflua_3414_3,Liquidambar styraciflua,2,2.40500000000000000000000
"1012_2","1012_2nd",Carya cordiformis,10,1104.00000000000000000000
"1183_1","1183_1st",Acer rubrum,10,1104.00000000000000000000
"1266_1","1266_1st",Acer rubrum,10,1104.00000000000000000000
"1104_2",aesculus_glabra_1104_2,Aesculus glabra,7,397.600000000000000000000
"1099_1","1099_1st",Acer saccharum,1,0.196300000000000000000000
"1219a_3",liriodendron_tulipifera_1219a_3,Liriodendron tulipifera,12,1583.37055139089
"1035_3",acer_rubrum_1035_3,Acer rubrum,10,4416.00000000000000000000
"1322_1","1322_1st",Acer saccharum,9,1660.00000000000000000000
"3465_2",picea_abies_3465_2,Picea abies,7,2385.600000000000000000000
training05252016_1,acer_rubrum_training05252016_1,Acer rubrum,11,8852.46617308329
"1114_2",standing_dead_1114_2,Standing dead,11,5293.74855491311
"1124_2",pyrus_sp.1_1124_2,Pyrus sp.,5,122.700000000000000000000
"1022_1","1022_1st",Standing dead,1,0.785200000000000000000000
"1018_2","1018_2nd",Platanus occidentalis,11,5972.04197076805
"1071_3",acer_negundo_1071_3,Acer negundo,5,245.40000000000000000
"1274_2",acer_saccharum_1274_2,Acer saccharum,10,1104.00000000000000000000
"1288_2",standing_dead_1288_2,Standing dead,11,3093.90327710830
"1183_3",acer_saccharum_1183_3,Acer saccharum,8,1188.00000000000000000000
LtoL-013_1,lindera_benzoin_LtoL-013_1,Lindera benzoin,1,0.196300000000000000000000
"3732_1","3732_1st",Fagus grandifolia,6,240.500000000000000000000
Large-020_1,fraxinus_pennsylvanica_Large-020_1,Fraxinus pennsylvanica,2,14.43000000000000000000000
"1162_3",standing_dead_1162_3,Standing dead,8,594.00000000000000000000
"1206_3",prunus_virginiana_1206_3,Prunus virginiana,0,0.196300000000000000000000
"1206_3",prunus_serotina_1206_3,Prunus serotina,1,1.76670000000000000000
"1273_3",tsuga_canadensis_1273_3,Tsuga canadensis,10,1104.00000000000000000000
"3455_1","3455_1st",Fraxinus pennsylvanica,3,66.2400000000000000000000
VIBI050_1,VIBI050_1st,Acer rubrum,4,44.1800000000000000000000
"1166_2",acer_negundo_1166_2,Acer negundo,11,1817.10504481797
"3423_2",pinus_strobus_3423_2,Pinus strobus,11,1633.12552504212
"1349_2",quercus_alba_1349_2,Quercus alba,10,1104.00000000000000000000
"1094_1","1094_1st",Acer saccharum,10,2208.00000000000000000000
"1240_3",liriodendron_tulipifera_1240_3,Liriodendron tulipifera,7,795.20000000000000000
"1231_3",standing_dead_1231_3,Standing dead,3,22.0800000000000000000000
Large-037_1,carya_cordiformis_Large-037_1,Carya cordiformis,7,795.20000000000000000
"1261_1","1261_1st",Standing dead,7,397.600000000000000000000
"1050_3",fagus_grandifolia_1050_3,Fagus grandifolia,7,795.200000000000000000000
"3463_2",standing_dead_3463_2,Standing dead,1,0.196300000000000000000000
"1373_1","1373_1st",Pyrus sp.,4,441.8000000000000000000000
"1302_1","1302_1st",Standing dead,3,44.1600000000000000000000
"1304_2",acer_rubrum_1304_2,Acer rubrum,13,2164.75368786422
"1379_2",liriodendron_tulipifera_1379_2,Liriodendron tulipifera,4,44.1800000000000000000000
"1182_2",liriodendron_tulipifera_1182_2,Liriodendron tulipifera,11,2367.19791846154
Large-030_1,rosa_multiflora_Large-030_1,Rosa multiflora,0,2.355600000000000000000000
"3437_2",carya_cordiformis_3437_2,Carya cordiformis,11,1262.92810072473
"1215_2",carya_cordiformis_1215_2,Carya cordiformis,7,397.600000000000000000000
"1229_2",acer_saccharum_1229_2,Acer saccharum,2,327.0800000000000000000
"1360_2",fraxinus_pennsylvanica_1360_2,Fraxinus pennsylvanica,2,4.8100000000000000000
"1316_1","1316_1st",Fraxinus pennsylvanica,5,122.700000000000000000000
"3378_2",aesculus_glabra_3378_2,Aesculus glabra,8,594.00000000000000000000
"1347_1","1347_1st",Fagus grandifolia,4,353.4400000000000000000000
"1287_2",crataegus_sp.1_1287_2,Crataegus sp.,3,22.0800000000000000000000
VIBI90_1,standing_dead_VIBI90_1,Standing dead,5,245.400000000000000000000
X-Large-004_1,quercus_bicolor_X-Large-004_1,Quercus bicolor,3,11.0400000000000000000000
"1240_1","1240_1st",Carya sp.,2,2.40500000000000000000000
"3499_1","3499_1st",Acer saccharum,7,795.200000000000000000000
"1243a_2",acer_rubrum_1243a_2,Acer rubrum,5,122.700000000000000000000
"1379_1","1379_1st",Crataegus sp.,3,22.0800000000000000000000
"1240_3",liriodendron_tulipifera_1240_3,Liriodendron tulipifera,12,5214.66681384063
"1070_3",carpinus_caroliniana_1070_3,Carpinus caroliniana,3,44.1600000000000000000000
"1104_3",standing_dead_1104_3,Standing dead,7,397.600000000000000000000
"1258_2",acer_saccharum_1258_2,Acer saccharum,2,7.21500000000000000000000
"1215_1","1215_1st",Acer saccharum,3,132.4800000000000000000000
"3428_1","3428_1st",Quercus rubra,12,1262.92810072473
"1126_1","1126_1st",Maclura pomifera,5,613.500000000000000000000
"3389_3",acer_negundo_3389_3,Acer negundo,4,44.1800000000000000000000
"1061_1","1061_1st",Carya ovata,8,594.00000000000000000000
"1241_1","1241_1st",Standing dead,5,1227.00000000000000000
"1157_1","1157_1st",Carya ovata,3,11.0400000000000000000000
"1059_2","1059_2nd",Crataegus sp.,3,44.1600000000000000000000
"1393_1","1393_1st",Crataegus sp.,5,245.40000000000000000
"1377_2",acer_rubrum_1377_2,Acer rubrum,2,2.40500000000000000000000
X-Large-21_1,salix_nigra_X-Large-21_1,Salix nigra,6,240.500000000000000000000
"3389_1","3389_1st",Aesculus glabra,10,1104.00000000000000000000
"1183_3",quercus_rubra_1183_3,Quercus rubra,11,7080.03457579937
VIBI015 (1294)_1,VIBI015 (1294)_1st,Vitis aestivalis,2,4.8100000000000000000
"1197_2",fagus_grandifolia_1197_2,Fagus grandifolia,7,397.600000000000000000000
"1325_2",viburnum_lentago_1325_2,Viburnum lentago,2,26.4550000000000000000
"3370_2","3370_2nd",Ulmus rubra,4,44.1800000000000000000000
"1300_3",hamamelis_virginiana_1300_3,Hamamelis virginiana,2,7.2150000000000000000
"1224_1","1224_1st",Euonymus alatus,0,1.374100000000000000000000
"1187_2",pinus_strobus_1187_2,Pinus strobus,10,6624.00000000000000000000
"1013_2","1013_2nd",Ulmus americana,5,122.700000000000000000000
LtoL-019_1,fraxinus_pennsylvanica_LtoL-019_1,Fraxinus pennsylvanica,1,0.58890000000000000000
"1005_2","1005_2nd",Tilia americana,5,368.100000000000000000000
Large-116_1,ulmus_americana_Large-116_1,Ulmus americana,5,122.700000000000000000000
SC254CCGrant_2,fagus_grandifolia_SC254CCGrant_2,Fagus grandifolia,4,309.2600000000000000000000
"1196_1","1196_1st",Tilia americana,4,88.360000000000000000
"1310_1","1310_1st",Platanus occidentalis,11,7651.10543438729
"1057_1","1057_1st",Acer rubrum,11,1839.84232164833
"1322_1","1322_1st",Acer nigrum,6,240.500000000000000000000
"1385_1","1385_1st",Vitis riparia,2,2.40500000000000000000000
"1134_2",vitis_aestivalis_1134_2,Vitis aestivalis,3,11.0400000000000000000000
Large-032_1,toxicodendron_radicans_Large-032_1,Toxicodendron radicans,4,44.1800000000000000000000
"1053_1","1053_1st",Acer nigrum,5,1963.200000000000000000000
"1047_3",standing_dead_1047_3,Standing dead,11,1802.02540008074
LtoL-016_1,viburnum_prunifolium_LtoL-016_1,Viburnum prunifolium,3,11.0400000000000000000000
"1173_2",juglans_nigra_1173_2,Juglans nigra,7,397.600000000000000000000
"1060_3",fagus_grandifolia_1060_3,Fagus grandifolia,7,397.600000000000000000000
VIBI73_1,carya_ovata_VIBI73_1,Carya ovata,5,122.700000000000000000000
"1136_3",standing_dead_1136_3,Standing dead,2,2.40500000000000000000000
"3465_2",standing_dead_3465_2,Standing dead,5,490.800000000000000000000
"1253_3",acer_saccharum_1253_3,Acer saccharum,4,1413.7600000000000000000000
X-Large-40_1,fraxinus_pennsylvanica_X-Large-40_1,Fraxinus pennsylvanica,4,44.1800000000000000000000
"1177_2",toxicodendron_radicans_1177_2,Toxicodendron radicans,3,66.2400000000000000000000
"1143_2",acer_rubrum_1143_2,Acer rubrum,5,122.700000000000000000000
"1050_1","1050_1st",Nyssa sylvatica,9,830.00000000000000000000
"1281_3",frangula_alnus_1281_3,Frangula alnus,2,9.6200000000000000000
Large-074_1,acer_rubrum_Large-074_1,Acer rubrum,11,3909.77488924557
"1017_2","1017_2nd",Carya ovata,10,1104.00000000000000000000
"1197_3",fagus_grandifolia_1197_3,Fagus grandifolia,9,830.00000000000000000000
X-Large-28_1,cornus_racemosa_X-Large-28_1,Cornus racemosa,1,0.196300000000000000000000
"1006_2","1006_2nd",Quercus palustris,11,16750.13165290594
"1241_3",ulmus_americana_1241_3,Ulmus americana,3,11.0400000000000000000000
"1024_2","1024_2nd",Rubus pensylvanicus,0,0.58890000000000000000
Large-028_1,elaeagnus_umbellata_Large-028_1,Elaeagnus umbellata,0,0.39260000000000000000
"1316_2",euonymus_alatus_1316_2,Euonymus alatus,2,7.21500000000000000000000
"1240_1","1240_1st",Standing dead,1,4.122300000000000000000000
"1297_3",prunus_serotina_1297_3,Prunus serotina,9,830.00000000000000000000
"1126_1","1126_1st",Maclura pomifera,10,1104.00000000000000000000
"3455_2",aesculus_glabra_3455_2,Aesculus glabra,8,594.00000000000000000000
VIBI010_1,VIBI010_1st,Acer negundo,4,44.1800000000000000000000
"1205_1","1205_1st",Pyrus sp.,2,2.40500000000000000000000
"1375_2",acer_rubrum_1375_2,Acer rubrum,5,122.700000000000000000000
VIBI006_1,VIBI006_1st,Ostrya virginiana,1,0.196300000000000000000000
"1177_1","1177_1st",Robinia pseudoacacia,7,1192.800000000000000000000
"1375_2",standing_dead_1375_2,Standing dead,4,132.5400000000000000000000
"1226_2",ulmus_americana_1226_2,Ulmus americana,5,368.100000000000000000000
"1198_2",ligustrum_vulgare_1198_2,Ligustrum vulgare,0,0.196300000000000000000000
"1283_3",liriodendron_tulipifera_1283_3,Liriodendron tulipifera,10,4416.00000000000000000000
"1184_1","1184_1st",Fagus grandifolia,2,16.83500000000000000000000
"3479_2",standing_dead_3479_2,Standing dead,2,7.21500000000000000000000
"3455_2",standing_dead_3455_2,Standing dead,4,220.9000000000000000000000
"1111_1","1111_1st",Crataegus sp.,2,4.81000000000000000000000
Weintraub_2019_1_1,amelanchier_laevis_Weintraub_2019_1_1,Amelanchier laevis,3,22.080000000000000000
"1352_2",fagus_grandifolia_1352_2,Fagus grandifolia,4,2076.4600000000000000000000
Large-010_1,juglans_nigra_Large-010_1,Juglans nigra,9,830.00000000000000000000
"1128_1","1128_1st",Acer rubrum,4,44.1800000000000000000000
"3455_2",acer_nigrum_3455_2,Acer nigrum,3,22.0800000000000000000000
"1069_2","1069_2nd",Standing dead,1,0.588900000000000000000000
"1053_3",vitis_riparia_1053_3,Vitis riparia,2,2.40500000000000000000000
"3980_3",catalpa_bignonioides_3980_3,Catalpa bignonioides,4,88.360000000000000000
"1394_2",fagus_grandifolia_1394_2,Fagus grandifolia,5,122.700000000000000000000
"1045_2","1045_2nd",Crataegus sp.,2,2.40500000000000000000000
"3420_3",vitis_aestivalis_3420_3,Vitis aestivalis,2,2.40500000000000000000000
"1017_3",fagus_grandifolia_1017_3,Fagus grandifolia,6,240.500000000000000000000
ExclosureMS_inside_1,quercus_rubra_ExclosureMS_inside_1,Quercus rubra,11,3349.00845456143
VIBI78_1,carya_cordiformis_VIBI78_1,Carya cordiformis,4,44.1800000000000000000000
"1289_3",fraxinus_pennsylvanica_1289_3,Fraxinus pennsylvanica,3,165.600000000000000000
Large-068_1,fraxinus_pennsylvanica_Large-068_1,Fraxinus pennsylvanica,3,33.1200000000000000000000
"4235A_12",acer_saccharum_4235A_12,Acer saccharum,11,1458.96348230873
LtoL-003_2,catalpa_bignoniodes_LtoL-003_2,Catalpa bignoniodes,5,122.700000000000000000000
"1292_2",fraxinus_pennsylvanica_1292_2,Fraxinus pennsylvanica,4,88.360000000000000000
"1026_2","1026_2nd",Prunus cerasus,5,122.700000000000000000000
"1190_1","1190_1st",Vitis aestivalis,3,66.2400000000000000000000
"3411_3",robinia_pseudoacacia_3411_3,Robinia pseudoacacia,11,1555.2847130678
"1111_2",prunus_serotina_1111_2,Prunus serotina,7,397.600000000000000000000
"1187_3",fagus_grandifolia_1187_3,Fagus grandifolia,1,0.196300000000000000000000
"1267_2",liriodendron_tulipifera_1267_2,Liriodendron tulipifera,9,830.00000000000000000000
"1148_1","1148_1st",Ulmus americana,2,2.40500000000000000000000
"3444_3",robinia_pseudoacacia_3444_3,Robinia pseudoacacia,1,0.196300000000000000000000
"1026_2","1026_2nd",Acer rubrum,2,2.40500000000000000000000
"1101_3",liriodendron_tulipifera_1101_3,Liriodendron tulipifera,4,132.5400000000000000000000
"1267_1","1267_1st",Acer saccharum,2,12.02500000000000000000000
"1252_2",acer_saccharum_1252_2,Acer saccharum,5,122.700000000000000000000
"1104_3",celastrus_orbiculatus_1104_3,Celastrus orbiculatus,1,0.588900000000000000000000
X-Large-032_1,cornus_racemosa_X-Large-032_1,Cornus racemosa,0,0.196300000000000000000000
Exclosure101Be_outside_spring2018_3,standing_dead_Exclosure101Be_outside_spring2018_3,Standing dead,3,11.0400000000000000000000
"1129_2",fagus_grandifolia_1129_2,Fagus grandifolia,2,26.45500000000000000000000
Exclosure101Be_inside_fall2015_1,carya_ovata_Exclosure101Be_inside_fall2015_1,Carya ovata,3,11.0400000000000000000000
"1070_1","1070_1st",Standing dead,3,88.3200000000000000000000
"1094_2","1094_2nd",Carpinus caroliniana,4,44.1800000000000000000000
"1194_3",ulmus_americana_1194_3,Ulmus americana,4,265.0800000000000000000000
"1147_1","1147_1st",Acer saccharum,5,490.80000000000000000
"3406_3",parthenocissus_quinquefolia_3406_3,Parthenocissus quinquefolia,1,0.196300000000000000000000
"1166_3",acer_negundo_1166_3,Acer negundo,5,736.200000000000000000000
"1067_1","1067_1st",Carpinus caroliniana,3,11.0400000000000000000000
Large-083_1,standing_dead_Large-083_1,Standing dead,5,613.500000000000000000000
"1099_2","1099_2nd",Fagus grandifolia,8,1188.00000000000000000000
Large-093_1,toxicodendron_radicans_Large-093_1,Toxicodendron radicans,1,1.96300000000000000000
VIBI61_1,carya_cordiformis_VIBI61_1,Carya cordiformis,8,594.00000000000000000000
"1069_3",fraxinus_pennsylvanica_1069_3,Fraxinus pennsylvanica,5,122.700000000000000000000
"1298_3",quercus_alba_1298_3,Quercus alba,9,1660.00000000000000000000
VIBI80_1,standing_dead_VIBI80_1,Standing dead,2,192.40000000000000000000000
Large-031_1,rosa_multiflora_Large-031_1,Rosa multiflora,0,3.72970000000000000000
"1267_1","1267_1st",Ostrya virginiana,4,132.5400000000000000000000
"1192_3",acer_saccharum_1192_3,Acer saccharum,4,176.7200000000000000000000
X-Large-004_1,acer_rubrum_X-Large-004_1,Acer rubrum,7,1192.800000000000000000000
"1355_2",tilia_americana_1355_2,Tilia americana,5,245.400000000000000000000
"1099_3",acer_rubrum_1099_3,Acer rubrum,8,1188.00000000000000000000
"1242_3",acer_saccharum_1242_3,Acer saccharum,8,1782.00000000000000000000
"1175_2",fagus_grandifolia_1175_2,Fagus grandifolia,3,99.3600000000000000000000
"1003_1","1003_1st",Standing dead,8,594.00000000000000000000
"1231_3",acer_rubrum_1231_3,Acer rubrum,2,2.40500000000000000000000
"1113_1","1113_1st",Acer saccharum,11,2341.39758879394
"1293_3",standing_dead_1293_3,Standing dead,8,594.00000000000000000000
"1135a_3",pinus_strobus_1135a_3,Pinus strobus,4,88.3600000000000000000000
VIBI044_1,VIBI044_1st,Fagus grandifolia,3,44.1600000000000000000000
"1310_1","1310_1st",Acer saccharum,6,240.500000000000000000000
"3372_3",acer_rubrum_3372_3,Acer rubrum,6,240.500000000000000000000
SC294CCGrant_2,acer_rubrum_SC294CCGrant_2,Acer rubrum,4,176.7200000000000000000000
Large-009_1,prunus_serotina_Large-009_1,Prunus serotina,4,44.1800000000000000000000
"1367_1","1367_1st",Acer rubrum,8,7722.00000000000000000000
"3417_2",fagus_grandifolia_3417_2,Fagus grandifolia,5,122.700000000000000000000
"1025_3",ostrya_virginiana_1025_3,Ostrya virginiana,4,220.9000000000000000000000
"1104_3",malus_pumila_1104_3,Malus pumila,3,44.160000000000000000
"1223_3",acer_rubrum_1223_3,Acer rubrum,5,1104.300000000000000000000
"1201_3",fraxinus_pennsylvanica_1201_3,Fraxinus pennsylvanica,3,66.240000000000000000
"1314_1","1314_1st",Lonicera maackii,0,0.196300000000000000000000
"1325_1","1325_1st",Crataegus sp.,2,84.17500000000000000000000
VIBI61_1,standing_dead_VIBI61_1,Standing dead,6,240.500000000000000000000
"1175_2",acer_saccharum_1175_2,Acer saccharum,11,9244.77255570032
"3435_3",fraxinus_pennsylvanica_3435_3,Fraxinus pennsylvanica,1,42.204500000000000000000000
"3425_3",standing_dead_3425_3,Standing dead,11,5091.34359422396
"1040_1","1040_1st",Acer rubrum,9,4150.00000000000000000000
"1237_3",fagus_grandifolia_1237_3,Fagus grandifolia,11,1352.65198691126
"1211_2",acer_rubrum_1211_2,Acer rubrum,5,122.700000000000000000000
"1254_1","1254_1st",Juglans nigra,11,5353.43096134969
"1222_3",celastrus_orbiculatus_1222_3,Celastrus orbiculatus,1,0.39260000000000000000
"1040_1","1040_1st",Acer rubrum,8,3564.0000000000000000
"3423_1","3423_1st",Rhamnus cathartica,3,11.0400000000000000000000
"1072_3",acer_rubrum_1072_3,Acer rubrum,11,9283.94821609059
"1294_1","1294_1st",Fagus grandifolia,10,1104.00000000000000000000
"1242_2",acer_saccharum_1242_2,Acer saccharum,11,8744.70169108353
Wetlandflipflop_4,crataegus_sp.1_Wetlandflipflop_4,Crataegus sp.,2,2.40500000000000000000000
"1077_1","1077_1st",Standing dead,3,143.5200000000000000000000
"1374_2",carya_glabra_1374_2,Carya glabra,3,11.0400000000000000000000
"1189_1","1189_1st",Liriodendron tulipifera,11,14102.71937770746
VIBI57_1,liriodendron_tulipifera_VIBI57_1,Liriodendron tulipifera,7,795.200000000000000000000
X-Large-003_1,vitis_riparia_X-Large-003_1,Vitis riparia,3,11.0400000000000000000000
"1307_2",fraxinus_pennsylvanica_1307_2,Fraxinus pennsylvanica,4,88.3600000000000000000000
WC Woodlot 2023 A_1,quercus_rubra_WC Woodlot 2023 A_1,Quercus rubra,6,240.500000000000000000000
"3376_3",acer_saccharum_3376_3,Acer saccharum,11,1256.63706143592
"1134_2",celastrus_orbiculatus_1134_2,Celastrus orbiculatus,4,44.1800000000000000000000
"1151_3",carya_cordiformis_1151_3,Carya cordiformis,10,3312.00000000000000000000
"1281_3",fagus_grandifolia_1281_3,Fagus grandifolia,2,2.40500000000000000000000
VIBI52_1,quercus_palustris_VIBI52_1,Quercus palustris,8,1782.00000000000000000000
"1122_1","1122_1st",Liriodendron tulipifera,11,5091.09226681167
"1261_2",standing_dead_1261_2,Standing dead,3,22.0800000000000000000000
"1174_3",lonicera_maackii_1174_3,Lonicera maackii,0,0.981500000000000000000000
"1339_1","1339_1st",Tilia americana,7,397.600000000000000000000
"3444_2",fagus_grandifolia_3444_2,Fagus grandifolia,7,397.600000000000000000000
"3452_1","3452_1st",Quercus rubra,1,1.96300000000000000000
"1157_2",acer_rubrum_1157_2,Acer rubrum,4,485.9800000000000000000000
"1126a_3",carya_ovata_1126a_3,Carya ovata,3,11.0400000000000000000000
"1282_1","1282_1st",Acer saccharum,3,66.240000000000000000
"1361_2",quercus_alba_1361_2,Quercus alba,8,594.00000000000000000000
"1008_3",fraxinus_pennsylvanica_1008_3,Fraxinus pennsylvanica,7,397.600000000000000000000
"1190_3",parthenocissus_quinquefolia_1190_3,Parthenocissus quinquefolia,1,0.39260000000000000000
,,Vitis riparia,0,2.35560000000000000000
VIBI022_1,VIBI022_1st,Acer saccharum,6,240.500000000000000000000
"1240_2",fraxinus_pennsylvanica_1240_2,Fraxinus pennsylvanica,2,2.40500000000000000000000
"1171_1","1171_1st",Lonicera maackii,0,0.196300000000000000000000
"1065_2","1065_2nd",Ligustrum vulgare,0,18.45220000000000000000
X-Large-19_1,acer_rubrum_X-Large-19_1,Acer rubrum,9,4980.00000000000000000000
SC254CCGrant_1,liriodendron_tulipifera_SC254CCGrant_1,Liriodendron tulipifera,6,240.500000000000000000000
Large-085_1,vitis_riparia_Large-085_1,Vitis riparia,1,0.588900000000000000000000
VIBI69_1,toxicodendron_radicans_VIBI69_1,Toxicodendron radicans,1,1.177800000000000000000000
"1002_2","1002_2nd",Quercus sp.,1,0.196300000000000000000000
"1294_1","1294_1st",Acer saccharum,11,2298.71119861329
"3386_2","3386_2nd",Prunus serotina,8,594.00000000000000000000
"1117_2",ulmus_rubra_1117_2,Ulmus rubra,9,830.00000000000000000000
ExclosureMS_inside_fall2016_2,fagus_grandifolia_ExclosureMS_inside_fall2016_2,Fagus grandifolia,4,88.360000000000000000
"1277_3",ulmus_americana_1277_3,Ulmus americana,2,7.21500000000000000000000
"1035_3",berberis_thunbergii_1035_3,Berberis thunbergii,0,0.196300000000000000000000
"1276_1","1276_1st",Fraxinus pennsylvanica,2,7.21500000000000000000000
JacksonWetWoods_1,acer_rubrum_JacksonWetWoods_1,Acer rubrum,11,2384.47667805629
"1091_3",acer_saccharum_1091_3,Acer saccharum,6,2645.500000000000000000000
"1149_3",liriodendron_tulipifera_1149_3,Liriodendron tulipifera,8,1188.0000000000000000
"1072_4",acer_rubrum_1072_4,Acer rubrum,5,490.800000000000000000000
BeBurn06_1,acer_rubrum_BeBurn06_1,Acer rubrum,5,245.40000000000000000
Large-074_1,acer_saccharum_Large-074_1,Acer saccharum,5,245.40000000000000000
"1087_3",acer_saccharum_1087_3,Acer saccharum,4,530.1600000000000000000000
VIBI037_1,VIBI037_1st,Prunus serotina,5,122.700000000000000000000
"3392_1","3392_1st",Ulmus americana,5,122.700000000000000000000
"1015_1","1015_1st",Standing dead,9,830.00000000000000000000
Large-120_1,standing_dead_Large-120_1,Standing dead,6,240.500000000000000000000
"1189_2",aesculus_glabra_1189_2,Aesculus glabra,8,594.00000000000000000000
"1024_2","1024_2nd",Acer rubrum,4,44.1800000000000000000000
"1151_1","1151_1st",Ulmus americana,9,830.00000000000000000000
"1050_2","1050_2nd",Betula alleghaniensis,8,594.00000000000000000000
"1151_2",standing_dead_1151_2,Standing dead,3,143.5200000000000000000000
Large-103_1,standing_dead_Large-103_1,Standing dead,4,88.3600000000000000000000
"1240_1","1240_1st",Acer saccharum,5,122.700000000000000000000
"1263_1","1263_1st",Salix sp.,4,132.540000000000000000
,,Vaccinium corymbosum,0,0.785200000000000000000000
Large-034_1,acer_negundo_Large-034_1,Acer negundo,5,490.800000000000000000000
"1174_1","1174_1st",Toxicodendron radicans,1,3.926000000000000000000000
"3483_1","3483_1st",Acer negundo,6,1202.500000000000000000000
"1047_3",carpinus_caroliniana_1047_3,Carpinus caroliniana,4,88.3600000000000000000000
"4235_2",acer_sp.1_4235_2,Acer sp.,8,3564.00000000000000000000
"1071_1","1071_1st",Carya cordiformis,4,44.1800000000000000000000
"1355_2",lindera_benzoin_1355_2,Lindera benzoin,3,11.0400000000000000000000
"3422_1","3422_1st",Toxicodendron radicans,1,3.72970000000000000000
"3511_2",ulmus_americana_3511_2,Ulmus americana,6,240.500000000000000000000
"1390_1","1390_1st",Acer saccharum,11,3349.00845456143
"1164_3",ulmus_americana_1164_3,Ulmus americana,4,44.1800000000000000000000
"1161_1","1161_1st",Rhamnus frangula,0,8.048300000000000000000000
"1097_2","1097_2nd",Standing dead,1,1.963000000000000000000000
"1157_2",fagus_grandifolia_1157_2,Fagus grandifolia,5,245.40000000000000000
"1035_2","1035_2nd",Fraxinus pennsylvanica,3,66.2400000000000000000000
"1025_2","1025_2nd",Ostrya virginiana,3,22.0800000000000000000000
"1058_1","1058_1st",Populus deltoides,11,19653.33240195971
"1149_3",standing_dead_1149_3,Standing dead,6,481.000000000000000000000
"1393_1","1393_1st",Acer rubrum,5,122.700000000000000000000
"1479_1",crataegus_sp.1_1479_1,Crataegus sp.,3,198.7200000000000000000000
"1232_1","1232_1st",Fraxinus nigra,7,397.600000000000000000000
"1300_2",prunus_serotina_1300_2,Prunus serotina,0,0.196300000000000000000000
"1348_2",acer_nigrum_1348_2,Acer nigrum,5,122.700000000000000000000
"1024_2","1024_2nd",Acer saccharum,11,2642.07942166902
X-Large-003_1,fraxinus_sp.1_X-Large-003_1,Fraxinus sp.,6,240.500000000000000000000
"1008_1","1008_1st",Acer rubrum,5,122.700000000000000000000
"1059_1","1059_1st",Crataegus sp.,3,121.4400000000000000000000
"1039_2","1039_2nd",Acer nigrum,4,44.1800000000000000000000
"3443_2",acer_rubrum_3443_2,Acer rubrum,8,594.00000000000000000000
